proc_code	proc_name	proc_group	proc_subgroup		
405040024	CRIOTERAPIA DE TUMORES INTRA-OCULARES	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040032	DENERVACAO QUIMICA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040040	DESCOMPRESSAO DE NERVO OPTICO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040059	DESCOMPRESSAO DE ORBITA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040067	ENUCLEACAO DE GLOBO OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040075	EVISCERACAO DE GLOBO OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040083	EXENTERACAO DE ORBITA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040091	EXERESE DE TUMOR MALIGNO INTRA-OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040105	EXPLANTE DE LENTE INTRA OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040121	IMPLANTE SECUNDARIO DE LENTE INTRA-OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040148	ORBITOTOMIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040156	RECONSTITUICAO DE CAVIDADE ORBITRIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040164	RECONSTITUICAO DE PAREDE DA ORBITA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040172	RETIRADA DE CISTICERCO INTRA-OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040180	TRANSPLANTE DE PERIOSTEO EM ESCLEROMALACIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040199	TRATAMENTO CIRURGICO DE XANTELASMA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040202	TRATAMENTO DE PTOSE PALPEBRAL	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405040210	REPOSICIONAMENTO DE LENTE INTRAOCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050011	CAPSULECTOMIA POSTERIOR CIRURGICA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050046	CICLOCRIOCOAGULACAO / DIATERMIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050054	CICLODIALISE	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050097	FACECTOMIA C/ IMPLANTE DE LENTE INTRA-OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050100	FACECTOMIA S/ IMPLANTE DE LENTE INTRA-OCULAR	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050119	FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR RIGIDA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050135	IMPLANTE DE PROTESE ANTI-GLAUCOMATOSA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050143	IMPLANTE INTRA-ESTROMAL	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050151	IMPLANTE SECUNDARIO DE LENTE INTRA-OCULAR - LIO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050178	IRIDECTOMIA CIRURGICA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050186	IRIDOCICLECTOMIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050216	RECOBRIMENTO CONJUNTIVAL	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050224	RECONSTITUICAO DE FORNIX CONJUNTIVAL	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050232	RECONSTRUCAO DE CAMARA ANTERIOR DO OLHO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050313	TOPOPLASTIA DO TRANSPLANTE	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050321	TRABECULECTOMIA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050348	TRATAMENTO CIRURGICO CICLODESTRUTIVO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050356	TRATAMENTO CIRURGICO DE GLAUCOMA CONGENITO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050372	FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050380	CIRURGIA DE CATARATA CONG¾NITA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050399	TRATAMENTO CIR˜RGICO DE DEISC¾NCIA DE SUTURA DE C”RNEA	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
405050402	RADIAâíO PARA CROSS LINKING CORNEANO	04 Procedimentos cirúrgicos	0405 Cirurgia do aparelho da visão		
406010013	ABERTURA DE COMUNICACAO INTER-ATRIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010021	ABERTURA DE ESTENOSE AORTICA VALVAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010030	ABERTURA DE ESTENOSE PULMONAR VALVAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010048	AMPLIACAO DE VIA DE SAIDA DO VENTRICULO DIREITO E/OU RAMOS PULMONARES	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010056	AMPLIACAO DE VIA DE SAIDA DO VENTRICULO ESQUERDO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010064	ANASTOMOSE CAVO-PULMONAR BIDIRECIONAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010072	ANASTOMOSE CAVO-PULMONAR TOTAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010080	ANASTOMOSE SISTEMICO-PULMONAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010099	BANDAGEM DA ARTERIA PULMONAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010102	CARDIORRAFIA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010110	CARDIOTOMIA P/ RETIRADA DE CORPO ESTRANHO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010137	CORRECAO DE ANEURISMA / DISSECCAO DA AORTA TORACO-ABDOMINAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010145	CORRECAO DE ATRESIA MITRAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010153	CORRECAO DE ATRESIA PULMONAR E COMUNICACAO INTERVENTRICULAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010161	CORRECAO DE ATRIO UNICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010170	CORRECAO DE BANDA ANOMALA DO VENTRICULO DIREITO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010188	CORRECAO DE COARCTACAO DA AORTA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010196	CORRECAO DE COMUNICACAO INTER-VENTRICULAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010200	CORRECAO DE COMUNICACAO INTER-VENTRICULAR E INSUFICIENCIA AORTICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010218	CORRECAO DE COR TRIATRIATUM	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010226	CORRECAO DE CORONARIA ANOMALA (0 A 3 ANOS)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010234	CORRECAO DE DRENAGEM ANOMALA DO RETORNO SISTEMICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010242	CORRECAO DE DRENAGEM ANOMALA PARCIAL DE VEIAS PULMONARES	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010250	CORRECAO DE DRENAGEM ANOMALA TOTAL DE VEIAS PULMONARES	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010269	CORRECAO DE DUPLA VIA DE SAIDA DO VENTRICULO DIREITO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010277	CORRECAO DE DUPLA VIA DE SAIDA DO VENTRICULO ESQUERDO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010285	CORRECAO DE ESTENOSE AORTICA (0 A 3 ANOS)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010293	CORRECAO DE ESTENOSE MITRAL CONGENITA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010307	CORRECAO DE ESTENOSE SUPRA-AORTICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010315	CORRECAO DE FISTULA AORTO-CAVITARIAS	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010323	CORRECAO DE HIPERTROFIA SEPTAL ASSIMETRICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010331	CORRECAO DE HIPOPLASIA DE VENTRICULO ESQUERDO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010340	CORRECAO DE INSUFICIENCIA DA VALVULA TRICUSPIDE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010358	CORRECAO DE INSUFICIENCIA MITRAL CONGENITA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010366	CORRECAO DE INTERRUPCAO DO ARCO AORTICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010374	CORRECAO DE JANELA AORTO-PULMONAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010382	CORRECAO DE JANELA AORTO-PULMONAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010390	CORRECAO DE LESOES NA TRANSPOSICAO CORRIGIDA DOS VASOS DA BASE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010404	CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010412	CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL NO RECEM-NASCIDO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010420	CORRECAO DE TETRALOGIA DE FALLOT E VARIANTES (CRIANâA E ADOLESCENTE)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010439	CORRECAO DE TETRALOGIA DE FALLOT E VARIANTES	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010447	CORRECAO DE TRANSPOSICAO DOS GRANDES VASOS DA BASE (CRIANâA E ADOLESCENTE)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010455	CORRECAO DE TRANSPOSICAO DE GRANDES VASOS DA BASE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010463	CORRECAO DE TRONCO ARTERIOSO PERSISTENTE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010471	CORRECAO DE VENTRICULO UNICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010480	CORRECAO DO CANAL ATRIO-VENTRICULAR (PARCIAL / INTERMEDIARIO)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010498	CORRECAO DO CANAL ATRIO-VENTRICULAR (TOTAL)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010501	CORRECOES DE ANOMALIAS DO ARCO AORTICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010510	DRENAGEM C/ BIOPSIA DE PERICARDIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010528	EXERESE DE CISTO PERICARDICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010536	FECHAMENTO DE COMUNICACAO INTERATRIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010544	FECHAMENTO DE COMUNICACAO INTERVENTRICULAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010552	IMPLANTE C/ TROCA DE POSICAO DE VALVAS (CIRURGIA DE ROSS)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010560	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CAMARA UNICA TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010579	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-SITIO TRANSVENOSO EPIMIOCARDICO POR TORACOTOMIA P	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010587	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CAMARA DUPLA TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010595	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR MULTI-SITIO ENDOCAVITARIO C/ REVERSAO PARA EPIMIOCARDICO POR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010609	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-SITIO TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010617	IMPLANTE DE MARCAPASSO CARDIACO MULTI-SITIO ENDOCAVITARIO C/ REVERSAO P/ EPIMIOCARDICO (POR TORACOTO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010625	IMPLANTE DE MARCAPASSO CARDIACO MULTI-SITIO EPIMIOCARDICO POR TORACOTOMIA P/IMPLANTE DE ELETRODO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010633	IMPLANTE DE MARCAPASSO CARDIACO MULTI-SITIO TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010641	IMPLANTE DE MARCAPASSO DE CAMARA DUPLA EPIMIOCARDICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010650	IMPLANTE DE MARCAPASSO DE CAMARA DUPLA TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010668	IMPLANTE DE MARCAPASSO DE CAMARA UNICA EPIMIOCARDICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010676	IMPLANTE DE MARCAPASSO DE CAMARA UNICA TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010684	IMPLANTE DE MARCAPASSO TEMPORARIO TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010692	IMPLANTE DE PROTESE VALVAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010706	INFARTECTOMIA / ANEURISMECTOMIA ASSOCIADA OU NAO A REVASCULARIZACAO MIOCARDICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010714	INSTALACAO DE ASSISTENCIA CIRCULATORIA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010730	LIGADURA DE FISTULA SISTEMICO-PULMONAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010749	MANUTENCAO DE ASSISTENCIA CIRCULATORIA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010757	PERICARDIECTOMIA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010765	PERICARDIECTOMIA PARCIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010773	PERICARDIOCENTESE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010781	PLASTICA / TROCA DE VALVULA TRICUSPIDE (ANOMALIA DE EBSTEIN)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010790	PLASTICA DE LOJA DE GERADOR DE SISTEMA DE ESTIMULACAO CARDIACA ARTIFICIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010803	PLASTICA VALVAR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010811	PLASTICA VALVAR C/ REVASCULARIZACAO MIOCARDICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010820	PLASTICA VALVAR E/OU TROCA VALVAR MULTIPLA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010838	RECONSTRUCAO DA RAIZ DA AORTA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010846	RECONSTRUCAO DA RAIZ DA AORTA C/ TUBO VALVADO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010854	REPOSICIONAMENTO DE ELETRODOS DE CARDIOVERSOR DESFIBRILADOR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010862	REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010870	REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010889	RESSECCAO DE ENDOMIOCARDIOFIBROSE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010897	RESSECCAO DE MEMBRANA SUB-AORTICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010900	RESSECCAO DE TUMOR INTRACARDIACO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010919	RETIRADA DE SISTEMA DE ESTIMULACAO CARDIACA ARTIFICIAL	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010927	REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRACORPOREA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010935	REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRACORPOREA (C/ 2 OU MAIS ENXERTOS)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010943	REVASCULARIZACAO MIOCARDICA S/ USO DE EXTRACORPOREA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010951	REVASCULARIZACAO MIOCARDICA S/ USO DE EXTRACORPOREA (C/ 2 OU MAIS ENXERTOS)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010960	TRATAMENTO DE CONTUSAO MIOCARDICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010978	TRATAMENTO DE FERIMENTO CARDIACO PERFURO-CORTANTE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010986	TROCA DE AORTA ASCENDENTE	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406010994	TROCA DE ARCO AORTICO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011001	TROCA DE CONJUNTO DO SEIO CORONARIO NO MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011010	TROCA DE ELETRODOS DE DESFIBRILADOR DE CARDIO-DESFIBRILADOR TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011028	TROCA DE ELETRODOS DE DESFIBRILADOR NO CARDIO-DESFIBRILADOR MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011036	TROCA DE ELETRODOS DE MARCAPASSO DE CAMARA DUPLA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011044	TROCA DE ELETRODOS DE MARCAPASSO DE CAMARA UNICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011052	TROCA DE ELETRODOS DE MARCAPASSO EM CARDIO-DESFIBRILADOR DE CAMARA DUPLA TRANSVENOSO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011060	TROCA DE ELETRODOS DE MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011079	TROCA DE ELETRODOS DE MARCAPASSO NO CARDIO-DESFIBRILADOR MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011087	TROCA DE ELETRODOS DE MARCAPASSO NO MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011095	TROCA DE ELETRODOS DE SEIO CORONARIO NO CARDIOVERSOR DESFIBRILADOR MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011109	TROCA DE GERADOR DE CARDIO-DESFIBRILADOR DE CAMARA UNICA / DUPLA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011117	TROCA DE GERADOR DE CARDIO-DESFIBRILADOR MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011125	TROCA DE GERADOR DE MARCAPASSO DE CAMARA DUPLA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011133	TROCA DE GERADOR DE MARCAPASSO DE CAMARA UNICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011141	TROCA DE GERADOR DE MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011150	TROCA DE GERADOR E DE ELETRODO DE MARCAPASSO DE CAMARA UNICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011168	TROCA DE GERADOR E DE ELETRODOS DE CARDIO-DESFIBRILADOR	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011176	TROCA DE GERADOR E DE ELETRODOS DE CARDIO-DESFIBRILADOR MULTISITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011184	TROCA DE GERADOR E DE ELETRODOS DE MARCAPASSO DE CAMARA DUPLA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011192	TROCA DE GERADOR E DE ELETRODOS NO MARCAPASSO MULTI-SITIO	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011206	TROCA VALVAR C/ REVASCULARIZACAO MIOCARDICA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011214	UNIFOCALIZACAO DE RAMOS DA ARTERIA PULMONAR C/ CIRCULACAO EXTRACORPOREA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011222	UNIFOCALIZACAO DE RAMOS DA ARTERIA PULMONAR S/ CIRCULACAO EXTRACORPOREA	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011230	ANASTOMOSE SISTEMICO PULMONAR COM CEC	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011249	CORRECAO DE COARCTACAO DA AORTA COM CEC	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011257	CORREâíO DE CORONARIA ANOMALA (19 A 110)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011265	ABERTURA DE ESTENOSE AORTICA VALVAR (CRIANâA E ADOLESCENTE)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
406011273	ABERTURA DE ESTENOSE PULMONAR VALVAR (CRIANâA E ADOLESCENTE)	04 Procedimentos cirúrgicos	0406 Cirurgia do aparelho circulatório		
